time_sec,chan1_rms,chan1_energy
589.9250,0.023399,0.219000
589.9500,0.024067,0.231692
589.9750,0.022927,0.210259
590.0000,0.019775,0.156416
590.0250,0.020881,0.174406
590.0500,0.019050,0.145156
590.0750,0.020209,0.163365
590.1000,0.018196,0.132436
590.1250,0.008657,0.029980
590.1500,0.009789,0.038330
590.1750,0.014116,0.079709
590.2000,0.012837,0.065920
590.2250,0.013406,0.071884
590.2500,0.008306,0.027598
590.2750,0.004591,0.008429
590.3000,0.003622,0.005248
590.3250,0.001445,0.000835
590.3500,0.008872,0.031487
590.3750,0.009841,0.038739
590.4000,0.011022,0.048593
590.4250,0.010769,0.046384
590.4500,0.009304,0.034623
590.4750,0.005837,0.013627
590.5000,0.002799,0.003135
590.5250,0.002202,0.001940
590.5500,0.002602,0.002708
590.5750,0.001500,0.000900
590.6000,0.001282,0.000657
590.6250,0.010644,0.045315
590.6500,0.018252,0.133253
590.6750,0.019587,0.153456
590.7000,0.019045,0.145092
590.7250,0.018788,0.141199
590.7500,0.019919,0.158704
590.7750,0.018719,0.140160
590.8000,0.018963,0.143841
590.8250,0.018466,0.136393
590.8500,0.018507,0.137008
590.8750,0.018297,0.133916
590.9000,0.017187,0.118161
590.9250,0.018314,0.134164
590.9500,0.014068,0.079167
590.9750,0.013475,0.072635
591.0000,0.012787,0.065402
591.0250,0.013658,0.074617
591.0500,0.011566,0.053508
591.0750,0.007201,0.020742
591.1000,0.005451,0.011886
591.1250,0.004087,0.006681
591.1500,0.003115,0.003882
591.1750,0.002831,0.003205
591.2000,0.001790,0.001281
591.2250,0.005774,0.013338
591.2500,0.009777,0.038233
591.2750,0.008892,0.031626
591.3000,0.005085,0.010343
591.3250,0.003461,0.004791
591.3500,0.003419,0.004676
591.3750,0.001714,0.001176
591.4000,0.002202,0.001940
591.4250,0.001261,0.000636
591.4500,0.000771,0.000238
591.4750,0.001518,0.000922
591.5000,0.000604,0.000146
591.5250,0.001137,0.000517
591.5500,0.000487,0.000095
591.5750,0.001365,0.000745
591.6000,0.000406,0.000066
591.6250,0.001175,0.000552
591.6500,0.000519,0.000108
591.6750,0.001153,0.000532
591.7000,0.000829,0.000275
591.7250,0.000520,0.000108
591.7500,0.000704,0.000198
591.7750,0.000645,0.000167
591.8000,0.000759,0.000230
591.8250,0.001465,0.000858
591.8500,0.000547,0.000120
591.8750,0.001685,0.001135
591.9000,0.000435,0.000076
591.9250,0.001251,0.000626
591.9500,0.000729,0.000213
591.9750,0.001079,0.000465
592.0000,0.000722,0.000209
592.0250,0.001044,0.000436
592.0500,0.000534,0.000114
592.0750,0.001194,0.000570
592.1000,0.000423,0.000071
592.1250,0.001474,0.000870
592.1500,0.000816,0.000266
592.1750,0.000651,0.000170
592.2000,0.000888,0.000316
592.2250,0.000685,0.000188
592.2500,0.000466,0.000087
592.2750,0.000710,0.000202
592.3000,0.000699,0.000195
592.3250,0.000622,0.000155
592.3500,0.001050,0.000441
592.3750,0.000377,0.000057
592.4000,0.001423,0.000810
592.4250,0.000333,0.000044
592.4500,0.000875,0.000306
592.4750,0.000957,0.000367
592.5000,0.000424,0.000072
592.5250,0.001057,0.000447
592.5500,0.000516,0.000107
592.5750,0.000866,0.000300
592.6000,0.000886,0.000314
592.6250,0.000597,0.000142
592.6500,0.000592,0.000140
592.6750,0.000892,0.000318
592.7000,0.000797,0.000254
592.7250,0.001311,0.000688
592.7500,0.001136,0.000517
592.7750,0.001758,0.001237
592.8000,0.001283,0.000659
592.8250,0.001068,0.000456
592.8500,0.000818,0.000268
592.8750,0.001091,0.000476
592.9000,0.000964,0.000371
592.9250,0.000825,0.000272
592.9500,0.001154,0.000532
592.9750,0.000694,0.000192
593.0000,0.001300,0.000676
593.0250,0.000513,0.000105
593.0500,0.001059,0.000448
593.0750,0.000880,0.000310
593.1000,0.001033,0.000427
593.1250,0.000920,0.000338
593.1500,0.000880,0.000310
593.1750,0.000721,0.000208
593.2000,0.001041,0.000434
593.2250,0.000745,0.000222
593.2500,0.000783,0.000245
593.2750,0.001239,0.000614
593.3000,0.000889,0.000316
593.3250,0.001747,0.001220
593.3500,0.001118,0.000500
593.3750,0.001524,0.000929
593.4000,0.001330,0.000708
593.4250,0.001050,0.000441
593.4500,0.001291,0.000667
593.4750,0.000573,0.000131
593.5000,0.000706,0.000200
593.5250,0.000836,0.000279
593.5500,0.000538,0.000116
593.5750,0.000912,0.000333
593.6000,0.000900,0.000324
593.6250,0.000962,0.000370
593.6500,0.001709,0.001168
593.6750,0.000471,0.000089
593.7000,0.001034,0.000428
593.7250,0.000912,0.000333
593.7500,0.000818,0.000268
593.7750,0.001228,0.000603
593.8000,0.000609,0.000148
593.8250,0.001401,0.000785
593.8500,0.000513,0.000105
593.8750,0.001242,0.000617
593.9000,0.000932,0.000348
593.9250,0.000684,0.000187
593.9500,0.000574,0.000132
593.9750,0.001130,0.000511
594.0000,0.000674,0.000181
594.0250,0.000942,0.000355
594.0500,0.000865,0.000299
594.0750,0.001124,0.000505
594.1000,0.000689,0.000190
594.1250,0.001329,0.000706
594.1500,0.000568,0.000129
594.1750,0.001063,0.000452
594.2000,0.000679,0.000184
594.2250,0.000813,0.000264
594.2500,0.001021,0.000417
594.2750,0.000909,0.000330
594.3000,0.000982,0.000386
594.3250,0.000994,0.000396
594.3500,0.000560,0.000125
594.3750,0.001190,0.000566
594.4000,0.000682,0.000186
594.4250,0.001011,0.000409
594.4500,0.000473,0.000089
594.4750,0.001542,0.000951
594.5000,0.001488,0.000886
594.5250,0.003490,0.004873
594.5500,0.014889,0.088671
594.5750,0.003854,0.005940
594.6000,0.002826,0.003193
594.6250,0.001316,0.000693
594.6500,0.001622,0.001053
594.6750,0.000725,0.000210
594.7000,0.001138,0.000518
594.7250,0.000518,0.000107
594.7500,0.000451,0.000081
594.7750,0.000802,0.000258
594.8000,0.001791,0.001284
594.8250,0.010413,0.043374
594.8500,0.005243,0.010994
594.8750,0.000874,0.000306
594.9000,0.001268,0.000643
594.9250,0.000843,0.000285
594.9500,0.001231,0.000606
594.9750,0.000577,0.000133
595.0000,0.001007,0.000406
595.0250,0.000520,0.000108
595.0500,0.000976,0.000381
595.0750,0.001059,0.000449
595.1000,0.000253,0.000026
595.1250,0.001299,0.000675
595.1500,0.001783,0.001272
595.1750,0.001689,0.001141
595.2000,0.001777,0.001264
595.2250,0.000289,0.000033
595.2500,0.001025,0.000420
595.2750,0.001166,0.000544
595.3000,0.000868,0.000301
595.3250,0.001855,0.001376
595.3500,0.000909,0.000331
595.3750,0.001317,0.000694
595.4000,0.010631,0.045206
595.4250,0.003031,0.003674
595.4500,0.002393,0.002291
595.4750,0.004676,0.008748
595.5000,0.007964,0.025368
595.5250,0.024283,0.235860
595.5500,0.022453,0.201653
595.5750,0.012854,0.066095
595.6000,0.004436,0.007872
595.6250,0.001929,0.001488
595.6500,0.001734,0.001203
595.6750,0.004634,0.008590
595.7000,0.006949,0.019315
595.7250,0.003016,0.003639
595.7500,0.000907,0.000329
595.7750,0.001742,0.001214
595.8000,0.004110,0.006757
595.8250,0.016290,0.106149
595.8500,0.009344,0.034927
595.8750,0.005717,0.013074
595.9000,0.020945,0.175483
595.9250,0.024385,0.237858
595.9500,0.015930,0.101501
595.9750,0.009677,0.037455
596.0000,0.009634,0.037126
596.0250,0.015752,0.099253
596.0500,0.024611,0.242288
596.0750,0.027599,0.304680
596.1000,0.028433,0.323383
596.1250,0.028981,0.335955
596.1500,0.024411,0.238358
596.1750,0.019543,0.152774
596.2000,0.015664,0.098138
596.2250,0.009822,0.038585
596.2500,0.005140,0.010569
596.2750,0.003424,0.004689
596.3000,0.002755,0.003035
596.3250,0.001660,0.001102
596.3500,0.000849,0.000288
596.3750,0.001178,0.000555
596.4000,0.000792,0.000251
596.4250,0.000533,0.000114
596.4500,0.001074,0.000462
596.4750,0.000643,0.000165
596.5000,0.000517,0.000107
596.5250,0.001177,0.000554
596.5500,0.000501,0.000100
596.5750,0.000667,0.000178
596.6000,0.000766,0.000234
596.6250,0.000458,0.000084
596.6500,0.000905,0.000328
596.6750,0.000601,0.000144
596.7000,0.000818,0.000268
596.7250,0.000973,0.000379
596.7500,0.000450,0.000081
596.7750,0.001179,0.000556
596.8000,0.000446,0.000080
596.8250,0.001023,0.000418
596.8500,0.000414,0.000069
596.8750,0.000910,0.000331
596.9000,0.000793,0.000251
596.9250,0.000511,0.000105
596.9500,0.000906,0.000328
596.9750,0.000447,0.000080
597.0000,0.000713,0.000203
597.0250,0.000489,0.000096
597.0500,0.000649,0.000168
597.0750,0.000607,0.000147
597.1000,0.000575,0.000132
597.1250,0.000498,0.000099
597.1500,0.001035,0.000428
597.1750,0.000489,0.000096
597.2000,0.001300,0.000676
597.2250,0.000505,0.000102
597.2500,0.001292,0.000668
597.2750,0.000662,0.000175
597.3000,0.001183,0.000560
597.3250,0.000805,0.000259
597.3500,0.000681,0.000186
597.3750,0.000594,0.000141
597.4000,0.000622,0.000155
597.4250,0.000751,0.000225
597.4500,0.000521,0.000109
597.4750,0.000710,0.000202
597.5000,0.000907,0.000329
597.5250,0.000468,0.000087
597.5500,0.000614,0.000151
597.5750,0.000728,0.000212
597.6000,0.000507,0.000103
597.6250,0.000823,0.000271
597.6500,0.000851,0.000289
597.6750,0.002864,0.003280
597.7000,0.002389,0.002283
597.7250,0.004046,0.006548
597.7500,0.004948,0.009793
597.7750,0.005810,0.013504
597.8000,0.002277,0.002074
597.8250,0.002475,0.002451
597.8500,0.001289,0.000665
597.8750,0.001311,0.000687
597.9000,0.001261,0.000636
597.9250,0.001336,0.000714
597.9500,0.001219,0.000594
597.9750,0.001480,0.000876
598.0000,0.001290,0.000666
598.0250,0.001115,0.000497
598.0500,0.001384,0.000766
598.0750,0.001918,0.001471
598.1000,0.002522,0.002544
598.1250,0.001849,0.001367
598.1500,0.002220,0.001971
598.1750,0.000922,0.000340
598.2000,0.001020,0.000416
598.2250,0.004832,0.009341
598.2500,0.009270,0.034375
598.2750,0.014921,0.089052
598.3000,0.014968,0.089616
598.3250,0.016249,0.105611
598.3500,0.020771,0.172575
598.3750,0.014346,0.082323
598.4000,0.012427,0.061771
598.4250,0.006023,0.014510
598.4500,0.005599,0.012537
598.4750,0.018359,0.134817
598.5000,0.022391,0.200548
598.5250,0.014969,0.089632
598.5500,0.007324,0.021455
598.5750,0.006407,0.016419
598.6000,0.012015,0.057740
598.6250,0.007838,0.024576
598.6500,0.005466,0.011952
598.6750,0.005927,0.014054
598.7000,0.005226,0.010926
598.7250,0.006071,0.014741
598.7500,0.006637,0.017619
598.7750,0.007425,0.022050
598.8000,0.008561,0.029316
598.8250,0.008059,0.025981
598.8500,0.008455,0.028595
598.8750,0.008183,0.026787
598.9000,0.008884,0.031571
598.9250,0.009579,0.036703
598.9500,0.011816,0.055846
598.9750,0.013926,0.077579
599.0000,0.011395,0.051936
599.0250,0.009701,0.037645
599.0500,0.006332,0.016035
599.0750,0.005448,0.011872
599.1000,0.007072,0.020004
599.1250,0.006833,0.018676
599.1500,0.005293,0.011205
599.1750,0.006345,0.016104
599.2000,0.003619,0.005239
599.2250,0.003265,0.004264
599.2500,0.002025,0.001641
599.2750,0.001766,0.001248
599.3000,0.001901,0.001445
599.3250,0.001129,0.000510
599.3500,0.001376,0.000758
599.3750,0.000993,0.000395
599.4000,0.001908,0.001456
599.4250,0.001283,0.000659
599.4500,0.002367,0.002241
599.4750,0.001085,0.000471
599.5000,0.001722,0.001186
599.5250,0.002806,0.003150
599.5500,0.006858,0.018815
599.5750,0.008130,0.026441
599.6000,0.009635,0.037133
599.6250,0.004501,0.008102
599.6500,0.002859,0.003270
599.6750,0.004842,0.009379
599.7000,0.003887,0.006045
599.7250,0.009278,0.034432
599.7500,0.011853,0.056201
599.7750,0.009371,0.035123
599.8000,0.012255,0.060073
599.8250,0.014392,0.082853
599.8500,0.008107,0.026289
599.8750,0.003993,0.006376
599.9000,0.004138,0.006851
599.9250,0.003301,0.004360
599.9500,0.002623,0.002753
599.9750,0.005817,0.013537
600.0000,0.009478,0.035936
600.0250,0.015167,0.092017
600.0500,0.010916,0.047662
600.0750,0.026562,0.282217
600.1000,0.020479,0.167749
600.1250,0.011216,0.050317
600.1500,0.010968,0.048123
600.1750,0.008405,0.028257
600.2000,0.010101,0.040809
600.2250,0.012971,0.067301
600.2500,0.009338,0.034879
600.2750,0.010235,0.041906
600.3000,0.006305,0.015903
600.3250,0.005771,0.013321
600.3500,0.006936,0.019241
600.3750,0.005388,0.011613
600.4000,0.005631,0.012682
600.4250,0.005058,0.010233
600.4500,0.004152,0.006897
600.4750,0.003707,0.005495
600.5000,0.001931,0.001492
600.5250,0.002514,0.002529
600.5500,0.003192,0.004075
600.5750,0.001975,0.001561
600.6000,0.005194,0.010791
600.6250,0.002485,0.002469
600.6500,0.004615,0.008519
600.6750,0.009479,0.035943
600.7000,0.007454,0.022223
600.7250,0.008555,0.029276
600.7500,0.008062,0.026000
600.7750,0.003716,0.005525
600.8000,0.005564,0.012385
600.8250,0.001639,0.001075
600.8500,0.003945,0.006226
600.8750,0.001112,0.000495
600.9000,0.002368,0.002244
600.9250,0.006697,0.017940
600.9500,0.005454,0.011898
600.9750,0.006896,0.019020
601.0000,0.007846,0.024623
601.0250,0.006210,0.015424
601.0500,0.009638,0.037159
601.0750,0.006845,0.018740
601.1000,0.005370,0.011536
601.1250,0.001768,0.001251
601.1500,0.004333,0.007511
601.1750,0.003515,0.004941
601.2000,0.007106,0.020200
601.2250,0.005643,0.012736
601.2500,0.004378,0.007668
601.2750,0.006390,0.016334
601.3000,0.003223,0.004154
601.3250,0.002717,0.002954
601.3500,0.001869,0.001398
601.3750,0.002788,0.003108
601.4000,0.002543,0.002586
601.4250,0.001853,0.001374
601.4500,0.001661,0.001104
601.4750,0.000972,0.000378
601.5000,0.001661,0.001104
601.5250,0.001073,0.000461
601.5500,0.001085,0.000471
601.5750,0.001533,0.000940
601.6000,0.003441,0.004736
601.6250,0.001246,0.000621
601.6500,0.001430,0.000818
601.6750,0.000654,0.000171
601.7000,0.000836,0.000280
601.7250,0.002195,0.001928
601.7500,0.000699,0.000195
601.7750,0.002382,0.002269
601.8000,0.001051,0.000442
601.8250,0.000927,0.000344
601.8500,0.000800,0.000256
601.8750,0.000419,0.000070
601.9000,0.000470,0.000088
601.9250,0.000699,0.000196
601.9500,0.000363,0.000053
601.9750,0.000498,0.000099
602.0000,0.000458,0.000084
602.0250,0.000457,0.000084
602.0500,0.000462,0.000085
602.0750,0.000458,0.000084
602.1000,0.000458,0.000084
602.1250,0.000457,0.000084
602.1500,0.000457,0.000084
602.1750,0.000457,0.000084
602.2000,0.000458,0.000084
602.2250,0.000458,0.000084
602.2500,0.000457,0.000084
602.2750,0.000460,0.000085
602.3000,0.000458,0.000084
602.3250,0.000462,0.000085
602.3500,0.000458,0.000084
602.3750,0.000458,0.000084
602.4000,0.000458,0.000084
602.4250,0.000458,0.000084
602.4500,0.000458,0.000084
602.4750,0.000458,0.000084
602.5000,0.000458,0.000084
602.5250,0.000458,0.000084
602.5500,0.000458,0.000084
602.5750,0.000458,0.000084
602.6000,0.000458,0.000084
602.6250,0.000457,0.000084
602.6500,0.000458,0.000084
602.6750,0.000458,0.000084
602.7000,0.000458,0.000084
602.7250,0.000458,0.000084
602.7500,0.000457,0.000084
602.7750,0.000460,0.000085
602.8000,0.000458,0.000084
602.8250,0.000459,0.000084
602.8500,0.000459,0.000084
602.8750,0.000458,0.000084
602.9000,0.000458,0.000084
602.9250,0.000458,0.000084
602.9500,0.000457,0.000084
602.9750,0.000463,0.000086
603.0000,0.000457,0.000083
603.0250,0.000458,0.000084
603.0500,0.000458,0.000084
603.0750,0.000456,0.000083
603.1000,0.000462,0.000086
603.1250,0.000458,0.000084
603.1500,0.000458,0.000084
603.1750,0.000458,0.000084
603.2000,0.000458,0.000084
603.2250,0.000458,0.000084
603.2500,0.000459,0.000084
603.2750,0.000457,0.000083
603.3000,0.000467,0.000087
603.3250,0.000458,0.000084
603.3500,0.000458,0.000084
603.3750,0.000461,0.000085
603.4000,0.000457,0.000084
603.4250,0.000460,0.000084
603.4500,0.000457,0.000084
603.4750,0.000460,0.000085
603.5000,0.000458,0.000084
603.5250,0.000458,0.000084
603.5500,0.000458,0.000084
603.5750,0.000458,0.000084
603.6000,0.000457,0.000084
603.6250,0.000459,0.000084
603.6500,0.000451,0.000081
603.6750,0.000465,0.000087
603.7000,0.000461,0.000085
603.7250,0.000449,0.000080
603.7500,0.000467,0.000087
603.7750,0.000458,0.000084
603.8000,0.000458,0.000084
603.8250,0.000458,0.000084
603.8500,0.000458,0.000084
603.8750,0.000458,0.000084
603.9000,0.000456,0.000083
603.9250,0.000459,0.000084
603.9500,0.000458,0.000084
603.9750,0.000456,0.000083
604.0000,0.000459,0.000084
604.0250,0.000458,0.000084
604.0500,0.000458,0.000084
604.0750,0.000459,0.000084
604.1000,0.000458,0.000084
604.1250,0.000458,0.000084
604.1500,0.000458,0.000084
604.1750,0.000458,0.000084
604.2000,0.000458,0.000084
604.2250,0.000458,0.000084
604.2500,0.000458,0.000084
604.2750,0.000458,0.000084
604.3000,0.000458,0.000084
604.3250,0.000458,0.000084
604.3500,0.000458,0.000084
604.3750,0.000458,0.000084
604.4000,0.000458,0.000084
604.4250,0.000458,0.000084
604.4500,0.000458,0.000084
604.4750,0.000458,0.000084
604.5000,0.000458,0.000084
604.5250,0.000458,0.000084
604.5500,0.000458,0.000084
604.5750,0.000458,0.000084
604.6000,0.000458,0.000084
604.6250,0.000458,0.000084
604.6500,0.000458,0.000084
604.6750,0.000458,0.000084
604.7000,0.000458,0.000084
604.7250,0.000458,0.000084
604.7500,0.000458,0.000084
604.7750,0.000458,0.000084
604.8000,0.000458,0.000084
604.8250,0.000458,0.000084
604.8500,0.000458,0.000084
604.8750,0.000458,0.000084
604.9000,0.000458,0.000084
604.9250,0.000458,0.000084
604.9500,0.000459,0.000084
604.9750,0.000462,0.000085
605.0000,0.000452,0.000082
605.0250,0.000468,0.000088
605.0500,0.000457,0.000084
605.0750,0.000458,0.000084
605.1000,0.000458,0.000084
605.1250,0.000458,0.000084
605.1500,0.000458,0.000084
605.1750,0.000458,0.000084
605.2000,0.000457,0.000084
605.2250,0.000458,0.000084
605.2500,0.000458,0.000084
605.2750,0.000450,0.000081
605.3000,0.000466,0.000087
605.3250,0.000458,0.000084
605.3500,0.000458,0.000084
605.3750,0.000458,0.000084
605.4000,0.000458,0.000084
605.4250,0.000458,0.000084
605.4500,0.000458,0.000084
605.4750,0.000458,0.000084
605.5000,0.000459,0.000084
605.5250,0.000458,0.000084
605.5500,0.000460,0.000085
605.5750,0.000459,0.000084
605.6000,0.000457,0.000084
605.6250,0.000460,0.000085
605.6500,0.000458,0.000084
605.6750,0.000458,0.000084
605.7000,0.000458,0.000084
605.7250,0.000458,0.000084
605.7500,0.000458,0.000084
605.7750,0.000458,0.000084
605.8000,0.000458,0.000084
605.8250,0.000458,0.000084
605.8500,0.000458,0.000084
605.8750,0.000458,0.000084
605.9000,0.000458,0.000084
605.9250,0.000458,0.000084
605.9500,0.000458,0.000084
605.9750,0.000458,0.000084
606.0000,0.000458,0.000084
606.0250,0.000458,0.000084
606.0500,0.000458,0.000084
606.0750,0.000458,0.000084
606.1000,0.000458,0.000084
606.1250,0.000458,0.000084
606.1500,0.000458,0.000084
606.1750,0.000460,0.000084
606.2000,0.000455,0.000083
606.2250,0.000466,0.000087
606.2500,0.000458,0.000084
606.2750,0.000457,0.000084
606.3000,0.000458,0.000084
606.3250,0.000458,0.000084
606.3500,0.000458,0.000084
606.3750,0.000459,0.000084
606.4000,0.000457,0.000084
606.4250,0.000466,0.000087
606.4500,0.000458,0.000084
606.4750,0.000457,0.000084
606.5000,0.000458,0.000084
606.5250,0.000458,0.000084
606.5500,0.000457,0.000084
606.5750,0.000464,0.000086
606.6000,0.000449,0.000081
606.6250,0.000456,0.000083
606.6500,0.000462,0.000085
606.6750,0.000454,0.000082
606.7000,0.000460,0.000085
606.7250,0.000458,0.000084
606.7500,0.000458,0.000084
606.7750,0.000467,0.000087
606.8000,0.000457,0.000084
606.8250,0.000464,0.000086
606.8500,0.000463,0.000086
606.8750,0.000461,0.000085
606.9000,0.000467,0.000087
606.9250,0.000459,0.000084
606.9500,0.000458,0.000084
606.9750,0.000454,0.000083
607.0000,0.000460,0.000084
607.0250,0.000459,0.000084
607.0500,0.000465,0.000086
607.0750,0.000458,0.000084
607.1000,0.000461,0.000085
607.1250,0.000458,0.000084
607.1500,0.000459,0.000084
607.1750,0.000458,0.000084
607.2000,0.000457,0.000084
607.2250,0.000460,0.000084
607.2500,0.000458,0.000084
607.2750,0.000459,0.000084
607.3000,0.000458,0.000084
607.3250,0.000462,0.000086
607.3500,0.000458,0.000084
607.3750,0.000459,0.000084
607.4000,0.000458,0.000084
607.4250,0.000460,0.000085
607.4500,0.000458,0.000084
607.4750,0.000458,0.000084
607.5000,0.000458,0.000084
607.5250,0.000465,0.000086
607.5500,0.000456,0.000083
607.5750,0.000465,0.000087
607.6000,0.000466,0.000087
607.6250,0.000461,0.000085
607.6500,0.000454,0.000082
607.6750,0.000475,0.000090
607.7000,0.000471,0.000089
607.7250,0.000467,0.000087
607.7500,0.000458,0.000084
607.7750,0.000458,0.000084
607.8000,0.000468,0.000088
607.8250,0.000458,0.000084
607.8500,0.000462,0.000086
607.8750,0.000459,0.000084
607.9000,0.000458,0.000084
607.9250,0.000463,0.000086
607.9500,0.000462,0.000085
607.9750,0.000459,0.000084
608.0000,0.000466,0.000087
608.0250,0.000458,0.000084
608.0500,0.000472,0.000089
608.0750,0.000460,0.000085
608.1000,0.000461,0.000085
608.1250,0.000475,0.000090
608.1500,0.000458,0.000084
608.1750,0.000462,0.000085
608.2000,0.000473,0.000089
608.2250,0.000462,0.000086
608.2500,0.000462,0.000085
608.2750,0.000462,0.000085
608.3000,0.000463,0.000086
608.3250,0.000474,0.000090
608.3500,0.000468,0.000088
608.3750,0.000474,0.000090
608.4000,0.000471,0.000089
608.4250,0.000458,0.000084
608.4500,0.000465,0.000086
608.4750,0.000460,0.000085
608.5000,0.000463,0.000086
608.5250,0.000455,0.000083
608.5500,0.000465,0.000087
608.5750,0.000592,0.000140
608.6000,0.005112,0.010452
608.6250,0.016889,0.114090
608.6500,0.030624,0.375143
608.6750,0.054190,1.174616
608.7000,0.047959,0.920045
608.7250,0.037790,0.571220
608.7500,0.027518,0.302898
608.7750,0.015976,0.102095
608.8000,0.006746,0.018201
608.8250,0.006795,0.018468
608.8500,0.006770,0.018335
608.8750,0.010467,0.043821
608.9000,0.018540,0.137490
608.9250,0.020692,0.171271
608.9500,0.022783,0.207624
608.9750,0.027346,0.299129
609.0000,0.030531,0.372859
609.0250,0.015615,0.097530
609.0500,0.009224,0.034031
609.0750,0.014180,0.080428
609.1000,0.007719,0.023831
609.1250,0.002789,0.003112
609.1500,0.001816,0.001319
609.1750,0.001081,0.000467
609.2000,0.000515,0.000106
609.2250,0.000510,0.000104
609.2500,0.000493,0.000097
609.2750,0.000463,0.000086
609.3000,0.000472,0.000089
609.3250,0.000469,0.000088
609.3500,0.000484,0.000094
609.3750,0.000466,0.000087
609.4000,0.000471,0.000089
609.4250,0.000476,0.000091
609.4500,0.000468,0.000088
609.4750,0.000465,0.000086
609.5000,0.000469,0.000088
609.5250,0.000459,0.000084
609.5500,0.000460,0.000085
609.5750,0.000469,0.000088
609.6000,0.000453,0.000082
609.6250,0.000462,0.000085
609.6500,0.000469,0.000088
609.6750,0.000467,0.000087
609.7000,0.000472,0.000089
609.7250,0.000454,0.000082
609.7500,0.000469,0.000088
609.7750,0.000471,0.000089
609.8000,0.000459,0.000084
609.8250,0.000483,0.000093
609.8500,0.000467,0.000087
609.8750,0.000474,0.000090
609.9000,0.000458,0.000084
609.9250,0.000462,0.000086
609.9500,0.000459,0.000084
609.9750,0.000463,0.000086
610.0000,0.000463,0.000086
610.0250,0.000466,0.000087
610.0500,0.000459,0.000084
610.0750,0.000466,0.000087
610.1000,0.000457,0.000084
610.1250,0.000469,0.000088
610.1500,0.000462,0.000085
610.1750,0.000475,0.000090
610.2000,0.000460,0.000085
610.2250,0.000468,0.000088
610.2500,0.000461,0.000085
610.2750,0.000461,0.000085
610.3000,0.000467,0.000087
610.3250,0.000466,0.000087
610.3500,0.000466,0.000087
610.3750,0.000464,0.000086
610.4000,0.000457,0.000084
610.4250,0.000461,0.000085
610.4500,0.000473,0.000089
610.4750,0.000458,0.000084
610.5000,0.000470,0.000088
610.5250,0.000458,0.000084
610.5500,0.000460,0.000085
610.5750,0.000458,0.000084
610.6000,0.000458,0.000084
610.6250,0.000465,0.000087
610.6500,0.000466,0.000087
610.6750,0.000461,0.000085
610.7000,0.000467,0.000087
610.7250,0.000458,0.000084
610.7500,0.000465,0.000086
610.7750,0.000461,0.000085
610.8000,0.000463,0.000086
610.8250,0.000474,0.000090
610.8500,0.000461,0.000085
610.8750,0.000473,0.000089
610.9000,0.000458,0.000084
610.9250,0.000460,0.000085
610.9500,0.000462,0.000085
610.9750,0.000459,0.000084
611.0000,0.000464,0.000086
611.0250,0.000463,0.000086
611.0500,0.000466,0.000087
611.0750,0.000460,0.000085
611.1000,0.000467,0.000087
611.1250,0.000462,0.000085
611.1500,0.000460,0.000085
611.1750,0.000461,0.000085
611.2000,0.000460,0.000085
611.2250,0.000461,0.000085
611.2500,0.000461,0.000085
611.2750,0.000471,0.000089
611.3000,0.000461,0.000085
611.3250,0.000476,0.000091
611.3500,0.000458,0.000084
611.3750,0.000469,0.000088
611.4000,0.000461,0.000085
611.4250,0.000467,0.000087
611.4500,0.000463,0.000086
611.4750,0.000462,0.000085
611.5000,0.000460,0.000084
611.5250,0.000485,0.000094
611.5500,0.000449,0.000080
611.5750,0.000449,0.000081
611.6000,0.000464,0.000086
611.6250,0.000464,0.000086
611.6500,0.000479,0.000092
611.6750,0.000459,0.000084
611.7000,0.000469,0.000088
611.7250,0.000458,0.000084
611.7500,0.000465,0.000086
611.7750,0.000461,0.000085
611.8000,0.000458,0.000084
611.8250,0.000468,0.000088
611.8500,0.000460,0.000085
611.8750,0.000464,0.000086
611.9000,0.000469,0.000088
611.9250,0.000457,0.000084
611.9500,0.000472,0.000089
611.9750,0.000459,0.000084
612.0000,0.000469,0.000088
612.0250,0.000464,0.000086
612.0500,0.000455,0.000083
612.0750,0.000464,0.000086
612.1000,0.000458,0.000084
612.1250,0.000460,0.000085
612.1500,0.000467,0.000087
612.1750,0.000459,0.000084
612.2000,0.000468,0.000088
612.2250,0.000455,0.000083
612.2500,0.000462,0.000085
612.2750,0.000480,0.000092
612.3000,0.000457,0.000084
612.3250,0.000470,0.000088
612.3500,0.000462,0.000085
612.3750,0.000462,0.000085
612.4000,0.000481,0.000092
612.4250,0.000462,0.000085
612.4500,0.000468,0.000088
612.4750,0.000467,0.000087
612.5000,0.000467,0.000087
612.5250,0.000461,0.000085
612.5500,0.000474,0.000090
612.5750,0.000459,0.000084
612.6000,0.000462,0.000085
612.6250,0.000465,0.000086
612.6500,0.000469,0.000088
612.6750,0.000460,0.000084
612.7000,0.000471,0.000089
612.7250,0.000461,0.000085
612.7500,0.000478,0.000091
612.7750,0.000459,0.000084
612.8000,0.000471,0.000089
612.8250,0.000463,0.000086
612.8500,0.000474,0.000090
612.8750,0.000470,0.000088
612.9000,0.000468,0.000087
612.9250,0.000471,0.000089
612.9500,0.000472,0.000089
612.9750,0.000465,0.000087
613.0000,0.000465,0.000086
613.0250,0.000466,0.000087
613.0500,0.000460,0.000085
613.0750,0.000474,0.000090
613.1000,0.000458,0.000084
613.1250,0.000474,0.000090
613.1500,0.000465,0.000087
613.1750,0.000464,0.000086
613.2000,0.000476,0.000090
