time_sec,chan1_pitch_hz,chan2_pitch_hz
232.3187,266.30,267.84
232.3250,266.30,267.84
232.3313,269.39,269.39
232.3375,270.95,270.95
232.3438,270.95,270.95
232.3500,272.52,272.52
232.3562,272.52,272.52
232.3625,269.39,272.52
232.3688,267.84,274.10
232.3750,,267.84
232.3812,,263.24
232.3875,,
232.3938,,
232.4000,,
232.4062,,
232.4125,,
232.4187,,
232.4250,,
232.4313,,
232.4375,,
232.4437,,
232.4500,,
232.4563,,
232.4625,,
232.4688,,
232.4750,,
232.4812,,
232.4875,,
232.4938,,
232.5000,,
232.5062,,
232.5125,,
232.5188,,
232.5250,,
232.5312,,
232.5375,,
232.5437,,
232.5500,,
232.5563,,
232.5625,,
232.5687,,
232.5750,,
232.5813,,
232.5875,,
232.5938,,
232.6000,200.65,
232.6062,200.65,200.65
232.6125,200.65,200.65
232.6188,202.98,202.98
232.6250,204.16,204.16
232.6312,205.34,206.53
232.6375,207.73,207.73
232.6438,207.73,206.53
232.6500,205.34,205.34
232.6562,204.16,204.16
232.6625,204.16,201.82
232.6687,199.50,191.59
232.6750,,200.65
232.6813,,
232.6875,,
232.6937,,
232.7000,,
232.7063,,
232.7125,,
232.7188,,
232.7250,,
232.7312,,
232.7375,,
232.7438,,
232.7500,,
232.7562,,
232.7625,,
232.7688,,
232.7750,,
232.7812,,
232.7875,,
232.7937,,
232.8000,,
232.8063,,
232.8125,,
232.8187,,
232.8250,,
232.8313,,
232.8375,,
232.8438,,
232.8500,,
232.8562,,164.87
232.8625,,162.98
232.8688,,160.18
232.8750,,159.26
232.8812,,158.34
232.8875,,155.62
232.8938,,154.72
232.9000,,152.95
232.9062,,151.19
232.9125,,151.19
232.9187,,
232.9250,,
232.9313,,
232.9375,,
232.9437,,
232.9500,,
232.9563,,
232.9625,,
232.9688,,
232.9750,,
232.9812,,
232.9875,,
232.9938,,
233.0000,,
233.0062,,
233.0125,,
233.0188,,
233.0250,,
233.0312,,
233.0375,,
233.0437,,
233.0500,,
233.0563,,
233.0625,,
233.0687,,
233.0750,,
233.0813,,
233.0875,,
233.0938,,
233.1000,,
233.1062,,
233.1125,,
233.1188,,
233.1250,,
233.1312,,
233.1375,,
233.1438,,
233.1500,,
233.1562,,
233.1625,,
233.1687,,
233.1750,,
233.1813,,
233.1875,,
233.1937,,
233.2000,,
233.2063,,
233.2125,,
233.2188,,
233.2250,,
233.2312,,
233.2375,,
233.2438,,
233.2500,,
233.2562,,
233.2625,,
233.2688,,
233.2750,,
233.2812,,
233.2875,,
233.2937,,
233.3000,,
233.3063,,
233.3125,,
233.3187,,
233.3250,,
233.3313,,
233.3375,,
233.3438,,
233.3500,,
233.3562,,
233.3625,,
233.3688,,
233.3750,,
233.3812,,
233.3875,,
233.3938,,
233.4000,,
233.4062,,
233.4125,,
233.4187,,
233.4250,,
233.4313,,
233.4375,,
233.4437,,
233.4500,,
233.4563,,
233.4625,,
233.4688,,
233.4750,,
233.4812,,
233.4875,,
233.4938,,
233.5000,,
233.5062,,
233.5125,,
233.5188,,
233.5250,,
233.5312,,
233.5375,,
233.5437,,
233.5500,,
233.5563,,
233.5625,,
233.5687,,
233.5750,,
233.5813,,
233.5875,,
233.5938,,
233.6000,,
233.6062,,
233.6125,,
233.6188,,
233.6250,,
233.6312,,
233.6375,,
233.6438,,
233.6500,,
233.6562,,
233.6625,,
233.6687,,
233.6750,,
233.6813,,
233.6875,,
233.6937,,
233.7000,,
233.7063,,
233.7125,,
233.7188,,
233.7250,,
233.7312,,
233.7375,,
233.7438,,
233.7500,,
233.7562,,
233.7625,,
233.7688,,
233.7750,,
233.7812,,
233.7875,,
233.7937,,
233.8000,,
233.8063,,
233.8125,,
233.8187,,
233.8250,,
233.8313,,
233.8375,,
233.8438,,
233.8500,,
233.8562,,
233.8625,,
233.8688,,
233.8750,,
233.8812,,
233.8875,,
233.8938,,
233.9000,,
233.9062,,
233.9125,,
233.9187,,
233.9250,,
233.9313,,
233.9375,,
233.9437,,
233.9500,,
233.9563,,
233.9625,,
233.9688,,
233.9750,,
233.9812,,
233.9875,,
233.9938,,
234.0000,,
234.0062,,
234.0125,,
234.0188,,
234.0250,,
234.0312,,
234.0375,,
234.0437,,
234.0500,,
234.0563,,
234.0625,,
234.0687,,
234.0750,,
234.0813,,
234.0875,,
234.0938,,
234.1000,,
234.1062,,
234.1125,,
234.1188,,
234.1250,,
234.1312,,
234.1375,,
234.1438,,
234.1500,,
234.1562,,
234.1625,,
234.1687,,
234.1750,,
234.1813,,
234.1875,,
234.1937,,
234.2000,,
234.2063,,
234.2125,,
234.2188,,
234.2250,,
234.2312,,
234.2375,,
234.2438,,
234.2500,,
234.2562,,
234.2625,,
234.2688,,
234.2750,,
234.2812,,
234.2875,,
234.2937,,
234.3000,,
234.3063,,
234.3125,,
234.3187,,
234.3250,,
234.3313,,
234.3375,,
234.3438,,
234.3500,,
234.3562,,
234.3625,,
234.3688,,
234.3750,,
234.3812,,
234.3875,,
234.3938,,
234.4000,,
234.4062,,
234.4125,,
234.4187,,
234.4250,,
234.4313,,
234.4375,,
234.4437,,
234.4500,,
234.4563,,
234.4625,,
234.4688,,
234.4750,,
234.4812,,
234.4875,,
234.4938,,
234.5000,,
234.5062,,
234.5125,,
234.5188,,
234.5250,,
234.5312,,
234.5375,,
234.5437,,
234.5500,,
234.5563,,
234.5625,,
234.5687,,
234.5750,,
234.5813,,
234.5875,,
234.5938,,
234.6000,,
234.6062,,
234.6125,,
234.6188,,
234.6250,,
234.6312,,
234.6375,,
234.6438,,
234.6500,,
234.6562,,
234.6625,,
234.6687,,
234.6750,,
234.6813,,
234.6875,,
234.6937,,
234.7000,,
234.7063,,
234.7125,,
234.7188,,
234.7250,,
234.7312,,
234.7375,,
234.7438,,
234.7500,,
234.7562,,
234.7625,,
234.7688,,
234.7750,231.82,
234.7812,222.64,222.64
234.7875,223.93,223.93
234.7937,229.16,229.16
234.8000,241.39,241.39
234.8063,249.90,249.90
234.8125,257.23,257.23
234.8187,264.76,264.76
234.8250,274.10,274.10
234.8313,278.89,278.89
234.8375,283.77,283.77
234.8438,290.40,290.40
234.8500,295.47,295.47
234.8562,300.64,300.64
234.8625,304.13,304.13
234.8688,305.89,305.89
234.8750,307.67,307.67
234.8812,307.67,307.67
234.8875,305.89,307.67
234.8938,302.38,302.38
234.9000,293.77,295.47
234.9062,283.77,282.13
234.9125,,263.24
234.9187,,274.10
234.9250,,264.76
234.9313,,
234.9375,,
234.9437,,
234.9500,,
234.9563,,
234.9625,,
234.9688,,
234.9750,,
234.9812,,
234.9875,190.49,
234.9938,177.73,176.71
235.0000,164.87,167.76
235.0062,162.98,163.92
235.0125,162.98,162.04
235.0188,162.98,162.98
235.0250,161.11,162.04
235.0312,158.34,159.26
235.0375,158.34,158.34
235.0437,157.43,157.43
235.0500,155.62,154.72
235.0563,154.72,154.72
235.0625,161.11,155.62
235.0687,157.43,152.95
235.0750,153.83,151.19
235.0813,150.32,156.52
235.0875,148.59,148.59
235.0938,148.59,147.74
235.1000,147.74,154.72
235.1062,146.04,146.89
235.1125,146.89,145.20
235.1188,146.04,145.20
235.1250,146.04,145.20
235.1312,145.20,145.20
235.1375,143.53,145.20
235.1438,144.36,144.36
235.1500,147.74,144.36
235.1562,146.89,146.89
235.1625,143.53,152.07
235.1687,149.45,146.89
235.1750,150.32,144.36
235.1813,152.07,153.83
235.1875,155.62,157.43
235.1937,159.26,158.34
235.2000,163.92,164.87
235.2063,163.92,165.83
235.2125,173.67,174.68
235.2188,178.76,184.00
235.2250,182.94,186.14
235.2312,187.22,190.49
235.2375,192.70,194.94
235.2438,197.21,193.82
235.2500,204.16,202.98
235.2562,206.53,202.98
235.2625,201.82,200.65
235.2688,199.50,
235.2750,199.50,
235.2812,,
235.2875,,
235.2937,,
235.3000,,
235.3063,,
235.3125,,
235.3187,,
235.3250,,
235.3313,,
235.3375,,
235.3438,,
235.3500,,
235.3562,,
235.3625,,
235.3688,,
235.3750,,
235.3812,,
235.3875,,
235.3938,,
235.4000,,
235.4062,,
235.4125,,
235.4187,,
235.4250,,
235.4313,,
235.4375,,
235.4437,,
235.4500,,
235.4563,,
235.4625,,
235.4688,,
235.4750,,
235.4812,,
235.4875,,
235.4938,,
235.5000,,
235.5062,,
235.5125,,
235.5188,,
235.5250,,
235.5312,,
235.5375,,
235.5437,,
235.5500,,
235.5563,,
235.5625,,
235.5687,,
235.5750,,
235.5813,,
235.5875,,
235.5938,,
235.6000,,
235.6062,,
235.6125,,
235.6188,,
235.6250,,
235.6312,,
235.6375,,
235.6438,,
235.6500,,
235.6562,222.64,212.58
235.6625,222.64,221.36
235.6687,222.64,222.64
235.6750,223.93,222.64
235.6813,222.64,221.36
235.6875,216.30,215.05
235.6937,212.58,211.36
235.7000,210.14,210.14
235.7063,198.35,199.50
235.7125,205.34,
235.7188,,
235.7250,,
235.7312,,
235.7375,,
235.7438,,
235.7500,,
235.7562,,
235.7625,,
235.7688,,
235.7750,,
235.7812,,245.61
235.7875,245.61,247.03
235.7937,252.81,252.81
235.8000,261.72,260.21
235.8063,270.95,272.52
235.8125,282.13,282.13
235.8187,290.40,292.08
235.8250,300.64,298.91
235.8313,305.89,302.38
235.8375,,309.45
235.8438,,
235.8500,,
235.8562,,
235.8625,,
235.8688,,
235.8750,,
235.8812,,
235.8875,,
235.8938,,
235.9000,,
235.9062,,
235.9125,,
235.9187,,
235.9250,,
235.9313,,
235.9375,,311.24
235.9437,298.91,304.13
235.9500,277.28,278.89
235.9563,264.76,263.24
235.9625,252.81,251.35
235.9688,238.62,238.62
235.9750,221.36,
235.9812,,
235.9875,,
235.9938,,
236.0000,,
236.0062,,
236.0125,,
236.0188,,
236.0250,,
236.0312,,
236.0375,,
236.0437,,
236.0500,,
236.0563,,
236.0625,,
236.0687,,
236.0750,,
236.0813,,
236.0875,158.34,
236.0938,157.43,157.43
236.1000,155.62,155.62
236.1062,152.95,152.95
236.1125,151.19,151.19
236.1188,151.19,151.19
236.1250,150.32,151.19
236.1312,151.19,151.19
236.1375,153.83,152.95
236.1438,155.62,155.62
236.1500,158.34,158.34
236.1562,161.11,161.11
236.1625,162.04,162.04
236.1687,159.26,159.26
236.1750,146.89,
236.1813,147.74,
236.1875,153.83,
236.1937,,
236.2000,,
236.2063,,
236.2125,,
236.2188,,
236.2250,,
236.2312,,
236.2375,,
236.2438,,
236.2500,,
236.2562,,
236.2625,,
236.2688,,
236.2750,,
236.2812,,
236.2875,,
236.2937,,
236.3000,,
236.3063,218.81,218.81
236.3125,222.64,221.36
236.3187,234.52,234.52
236.3250,237.24,237.24
236.3313,240.00,241.39
236.3375,245.61,245.61
236.3438,245.61,245.61
236.3500,242.79,249.90
236.3562,244.20,237.24
236.3625,,
236.3688,,
236.3750,,
236.3812,,
236.3875,,
236.3938,,
236.4000,,
236.4062,,
236.4125,,
236.4187,,
236.4250,,
236.4313,,
236.4375,,
236.4437,,
236.4500,,
236.4563,,
236.4625,,
236.4688,,
236.4750,248.46,248.46
236.4812,252.81,252.81
236.4875,257.23,257.23
236.4938,264.76,263.24
236.5000,272.52,272.52
236.5062,278.89,280.51
236.5125,287.06,287.06
236.5188,295.47,295.47
236.5250,297.19,297.19
236.5312,297.19,298.91
236.5375,297.19,298.91
236.5437,295.47,298.91
236.5500,292.08,295.47
236.5563,283.77,285.41
236.5625,277.28,274.10
236.5687,274.10,
236.5750,260.21,
236.5813,,
236.5875,,
236.5938,,
236.6000,,
236.6062,,
236.6125,,
236.6188,,
236.6250,,
236.6312,,
236.6375,,
236.6438,,
236.6500,,
236.6562,,
236.6625,,
236.6687,192.70,
236.6750,189.39,189.39
236.6813,185.07,185.07
236.6875,178.76,179.80
236.6937,172.67,175.69
236.7000,169.71,168.73
236.7063,166.79,164.87
236.7125,163.92,162.98
236.7188,163.92,161.11
236.7250,162.98,161.11
236.7312,162.04,160.18
236.7375,,157.43
236.7438,,156.52
236.7500,,
236.7562,,
236.7625,,
236.7688,,
236.7750,,
236.7812,,
236.7875,,
236.7937,,
236.8000,,
236.8063,,
236.8125,,
236.8187,,
236.8250,,
236.8313,,
236.8375,,
236.8438,,
236.8500,,
236.8562,,
236.8625,,
236.8688,,
236.8750,,
236.8812,,
236.8875,,
236.8938,,
236.9000,,
236.9062,152.07,152.07
236.9125,140.25,141.07
236.9187,140.25,140.25
236.9250,139.45,139.45
236.9313,137.84,137.84
236.9375,136.26,136.26
236.9437,136.26,135.48
236.9500,134.70,133.92
236.9563,132.38,132.38
236.9625,131.62,132.38
236.9688,131.62,131.62
236.9750,131.62,130.86
236.9812,,127.87
236.9875,,
236.9938,,
237.0000,,
237.0062,,
237.0125,,
237.0188,,
237.0250,,
237.0312,,
237.0375,,
237.0437,,
237.0500,,
237.0563,,
237.0625,,
237.0687,,
237.0750,,
237.0813,,
237.0875,,
237.0938,,
237.1000,,
237.1062,,
237.1125,,
237.1188,,
237.1250,,
237.1312,,
237.1375,,
237.1438,,
237.1500,,
237.1562,,
237.1625,,
237.1687,,
237.1750,,
237.1813,,
237.1875,,
237.1937,,
237.2000,,
237.2063,,
237.2125,,
237.2188,,
237.2250,,
237.2312,,
237.2375,,
237.2438,,
237.2500,,
237.2562,,
237.2625,,
237.2688,,
237.2750,,
237.2812,,
237.2875,,
237.2937,,
237.3000,,
237.3063,,
237.3125,,
237.3187,,
237.3250,,
237.3313,,
237.3375,,
237.3438,,
237.3500,,
237.3562,,
237.3625,,
237.3688,,
237.3750,,
237.3812,,
237.3875,,
237.3938,,
237.4000,,
237.4062,,
237.4125,,
237.4187,,
237.4250,,
237.4313,,
237.4375,,
237.4437,,
237.4500,,
237.4563,,
237.4625,,
237.4688,,
237.4750,,
237.4812,,
237.4875,,
237.4938,,
237.5000,,
237.5062,,
237.5125,,
237.5188,,
237.5250,,
237.5312,,
237.5375,,
237.5437,,
237.5500,,
237.5563,,
237.5625,,
237.5687,,
237.5750,,
237.5813,,
237.5875,,
237.5938,,
237.6000,,
237.6062,,
237.6125,,
237.6188,,
237.6250,,
237.6312,,
237.6375,,
237.6438,,
237.6500,,
237.6562,,
237.6625,,
237.6687,,
237.6750,,
237.6813,,
237.6875,,
237.6937,,
237.7000,,
237.7063,154.72,
237.7125,155.62,
237.7188,152.95,
237.7250,156.52,
237.7312,164.87,
237.7375,179.80,
237.7438,172.67,173.67
237.7500,170.69,170.69
237.7562,170.69,170.69
237.7625,168.73,168.73
237.7688,165.83,165.83
237.7750,162.98,162.98
237.7812,161.11,161.11
237.7875,159.26,159.26
237.7937,155.62,156.52
237.8000,153.83,153.83
237.8063,153.83,154.72
237.8125,152.95,153.83
237.8187,145.20,152.95
237.8250,146.04,152.95
237.8313,147.74,154.72
237.8375,145.20,
237.8438,,
237.8500,,
237.8562,,
237.8625,,
237.8688,,
237.8750,,
237.8812,,
237.8875,,
237.8938,,
237.9000,,
237.9062,,
237.9125,,
237.9187,,
237.9250,,
237.9313,,
237.9375,,
237.9437,,
237.9500,,
237.9563,,
237.9625,,
237.9688,,
237.9750,,
237.9812,,
237.9875,,
237.9938,,
238.0000,,
238.0062,,
238.0125,193.82,192.70
238.0188,191.59,192.70
238.0250,194.94,196.07
238.0312,200.65,201.82
238.0375,208.93,207.73
238.0437,220.08,217.55
238.0500,,
238.0563,258.72,258.72
238.0625,266.30,266.30
238.0687,274.10,274.10
238.0750,285.41,285.41
238.0813,297.19,295.47
238.0875,305.89,305.89
238.0938,316.68,316.68
238.1000,327.85,327.85
238.1062,335.51,335.51
238.1125,345.34,345.34
238.1188,355.46,353.42
238.1250,361.68,361.68
238.1312,365.88,368.00
238.1375,370.13,372.27
238.1438,372.27,372.27
238.1500,370.13,370.13
238.1562,365.88,365.88
238.1625,363.77,359.59
238.1687,357.52,353.42
238.1750,343.36,339.41
238.1813,329.75,324.08
238.1875,316.68,316.68
238.1937,305.89,305.89
238.2000,297.19,298.91
238.2063,288.73,290.40
238.2125,278.89,277.28
238.2188,266.30,266.30
238.2250,252.81,251.35
238.2312,235.88,235.88
238.2375,226.53,226.53
238.2438,217.55,217.55
238.2500,206.53,206.53
238.2562,197.21,196.07
238.2625,189.39,189.39
238.2688,185.07,185.07
238.2750,177.73,178.76
238.2812,174.68,174.68
238.2875,172.67,171.68
238.2937,169.71,169.71
238.3000,168.73,168.73
238.3063,167.76,167.76
238.3125,167.76,167.76
238.3187,167.76,167.76
238.3250,163.92,163.92
238.3313,151.19,
238.3375,155.62,
238.3438,154.72,
238.3500,,
238.3562,,
238.3625,,
238.3688,,
238.3750,,
238.3812,,
238.3875,,
238.3938,,
238.4000,,
238.4062,168.73,168.73
238.4125,168.73,168.73
238.4187,164.87,164.87
238.4250,162.98,162.98
238.4313,162.04,162.04
238.4375,158.34,159.26
238.4437,158.34,158.34
238.4500,156.52,156.52
238.4563,157.43,155.62
238.4625,159.26,152.95
238.4688,152.07,152.95
238.4750,152.07,152.95
238.4812,151.19,156.52
238.4875,150.32,156.52
238.4938,149.45,155.62
238.5000,148.59,149.45
238.5062,147.74,147.74
238.5125,146.89,146.89
238.5188,144.36,144.36
238.5250,143.53,143.53
238.5312,145.20,145.20
238.5375,145.20,145.20
238.5437,146.04,146.04
238.5500,144.36,137.05
238.5563,147.74,138.64
238.5625,149.45,151.19
238.5687,150.32,151.19
238.5750,152.07,153.83
238.5813,146.89,152.07
238.5875,146.89,149.45
238.5938,153.83,153.83
238.6000,151.19,153.83
238.6062,152.95,155.62
238.6125,156.52,
238.6188,,
238.6250,,
238.6312,,
238.6375,,
238.6438,,
238.6500,,
238.6562,,
238.6625,,
238.6687,,
238.6750,,
238.6813,,
238.6875,,
238.6937,,
238.7000,,
238.7063,,
238.7125,,
238.7188,,
238.7250,,
238.7312,,
238.7375,,
238.7438,,
238.7500,,
238.7562,,
238.7625,,
238.7688,,
238.7750,166.79,
238.7812,165.83,165.83
238.7875,165.83,165.83
238.7937,166.79,168.73
238.8000,162.98,162.98
238.8063,162.98,162.04
238.8125,172.67,
238.8187,171.68,
238.8250,174.68,
238.8313,179.80,181.89
238.8375,177.73,179.80
238.8438,187.22,187.22
238.8500,193.82,189.39
238.8562,194.94,192.70
238.8625,198.35,198.35
238.8688,202.98,202.98
238.8750,208.93,207.73
238.8812,213.82,213.82
238.8875,217.55,217.55
238.8938,220.08,220.08
238.9000,221.36,222.64
238.9062,221.36,221.36
238.9125,218.81,218.81
238.9187,215.05,216.30
238.9250,211.36,
238.9313,,191.59
238.9375,,190.49
238.9437,,185.07
238.9500,,180.84
238.9563,,172.67
238.9625,,179.80
238.9688,,184.00
238.9750,,175.69
238.9812,,174.68
238.9875,,
238.9938,,
239.0000,,
239.0062,,
239.0125,,
239.0188,,
239.0250,,
239.0312,,
239.0375,,
239.0437,,
239.0500,,
239.0563,,
239.0625,,
239.0687,,
239.0750,,
239.0813,,
239.0875,,
239.0938,,
239.1000,,
239.1062,,292.08
239.1125,,292.08
239.1188,,290.40
239.1250,,290.40
239.1312,,297.19
239.1375,,290.40
239.1438,,
239.1500,,
239.1562,,
239.1625,,
239.1687,,
239.1750,,
239.1813,,
239.1875,,
239.1937,,
239.2000,,
239.2063,,
239.2125,,
239.2188,,
239.2250,,
239.2312,,
239.2375,,
239.2438,,
239.2500,,
239.2562,,
239.2625,,
239.2688,,
239.2750,213.82,213.82
239.2812,215.05,216.30
239.2875,222.64,222.64
239.2937,225.23,225.23
239.3000,226.53,226.53
239.3063,229.16,229.16
239.3125,233.17,231.82
239.3187,237.24,233.17
239.3250,,237.24
239.3313,,
239.3375,,
239.3438,,
239.3500,,
239.3562,,
239.3625,,
239.3688,,
239.3750,,
239.3812,,
239.3875,,
239.3938,,
239.4000,,
239.4062,,
239.4125,,
239.4187,,
239.4250,,
239.4313,,
239.4375,,
239.4437,,
239.4500,,
239.4563,,
239.4625,,
239.4688,,
239.4750,,
239.4812,,
239.4875,,
239.4938,,
239.5000,,
239.5062,,
239.5125,,
239.5188,313.04,322.22
239.5250,335.51,331.66
239.5312,316.68,316.68
239.5375,314.86,314.86
239.5437,318.52,318.52
239.5500,325.96,325.96
239.5563,335.51,335.51
239.5625,341.38,341.38
239.5687,349.36,349.36
239.5750,359.59,359.59
239.5813,368.00,368.00
239.5875,376.60,374.43
239.5938,387.64,387.64
239.6000,394.41,396.70
239.6062,396.70,398.99
239.6125,398.99,403.63
239.6188,401.31,405.97
239.6250,396.70,398.99
239.6312,392.14,392.14
239.6375,378.78,376.60
239.6438,361.68,359.59
239.6500,341.38,335.51
239.6562,324.08,322.22
239.6625,300.64,300.64
239.6687,283.77,287.06
239.6750,266.30,266.30
239.6813,258.72,258.72
239.6875,237.24,237.24
239.6937,220.08,221.36
239.7000,210.14,211.36
239.7063,192.70,193.82
239.7125,182.94,181.89
239.7188,171.68,170.69
239.7250,165.83,172.67
239.7312,161.11,160.18
239.7375,156.52,156.52
239.7438,153.83,153.83
239.7500,149.45,148.59
239.7562,145.20,145.20
239.7625,142.70,141.88
239.7688,139.45,139.45
239.7750,137.05,137.05
239.7812,133.92,
239.7875,133.15,
239.7937,132.38,133.15
239.8000,133.15,133.15
239.8063,133.92,133.92
239.8125,133.92,133.92
239.8187,134.70,135.48
239.8250,144.36,134.70
239.8313,143.53,141.88
239.8375,144.36,146.89
239.8438,146.89,155.62
239.8500,148.59,151.19
239.8562,140.25,140.25
239.8625,,145.20
239.8688,,158.34
239.8750,,147.74
239.8812,,150.32
239.8875,,
239.8938,,
239.9000,,
239.9062,,
239.9125,,
239.9187,,
239.9250,,
239.9313,,
239.9375,,
239.9437,,
239.9500,,
239.9563,,
239.9625,,
239.9688,,
239.9750,,
239.9812,,
239.9875,,
239.9938,,
240.0000,,
240.0062,,161.11
240.0125,153.83,153.83
240.0188,157.43,157.43
240.0250,159.26,159.26
240.0000,,
240.0062,,
240.0125,,
240.0188,,
240.0250,,
240.0312,,
240.0375,,
240.0437,,
240.0500,,
240.0563,,
240.0625,,
240.0687,,
240.0750,,
240.0813,,
240.0875,,
240.0938,,
240.1000,,
240.1062,,
240.1125,,
240.1188,,
240.1250,,
240.1312,,
240.1375,,
240.1438,,
240.1500,,
240.1562,,
240.1625,,
240.1687,,
240.1750,,
240.1813,,
240.1875,,
240.1937,,
240.2000,,
240.2063,,
240.2125,,
240.2188,,
240.2250,,
240.2312,,
240.2375,,
240.2438,,
240.2500,,
240.2562,,
240.2625,,
240.2688,,
240.2750,,
240.2812,,
240.2875,,
240.2937,,
240.3000,,
240.3063,,
240.3125,,
240.3187,,
240.3250,,
240.3313,,
240.3375,,
240.3438,,
240.3500,,
240.3562,,
240.3625,,
240.3688,,
240.3750,,
240.3812,,
240.3875,,
240.3938,,
240.4000,,
240.4062,,
240.4125,,
240.4187,,
240.4250,,
240.4313,,
240.4375,,
240.4437,,
240.4500,,
240.4563,,
240.4625,,
240.4688,,
240.4750,,
240.4812,,
240.4875,,
240.4938,,
240.5000,,
240.5062,,
240.5125,,
240.5188,,
240.5250,,
240.5312,,
240.5375,,
240.5437,,
240.5500,,
240.5563,,
240.5625,,
240.5687,,
240.5750,,
240.5813,,
240.5875,,
240.5938,,
240.6000,,
240.6062,,
240.6125,,
240.6188,,
240.6250,,
240.6312,,
240.6375,,
240.6438,,
240.6500,,
240.6562,,
240.6625,,
240.6687,,
240.6750,,
240.6813,,
240.6875,,
240.6937,,
240.7000,,
240.7063,,
240.7125,,
240.7188,,
240.7250,,
240.7312,,
240.7375,,
240.7438,,
240.7500,,
240.7562,,
240.7625,,
240.7688,,
240.7750,,
240.7812,,
240.7875,,
240.7937,,
240.8000,,
240.8063,,
240.8125,,
240.8187,,
240.8250,,
240.8313,,
240.8375,,
240.8438,,
240.8500,,
240.8562,,
240.8625,,
240.8688,,
240.8750,,
240.8812,,
240.8875,,
240.8938,,
240.9000,,
240.9062,,
240.9125,,
240.9187,,
240.9250,,
240.9313,,
240.9375,,
240.9437,,
240.9500,,
240.9563,,
240.9625,,
240.9688,,
240.9750,,
240.9812,,
240.9875,,
240.9938,,
241.0000,,
241.0062,,
241.0125,,
241.0188,,
241.0250,,
241.0312,,
241.0375,,
241.0437,,
241.0500,,
241.0563,,
241.0625,,
241.0687,,
241.0750,,
241.0813,,
241.0875,,
241.0938,,
241.1000,,
241.1062,,
241.1125,,
241.1188,,
241.1250,,
241.1312,,
241.1375,,
241.1438,,
241.1500,,
241.1562,,
241.1625,,
241.1687,,
241.1750,,
241.1813,,
241.1875,,
241.1937,,
241.2000,,
241.2063,,
241.2125,,
241.2188,,
241.2250,,
241.2312,,
241.2375,,
241.2438,,
241.2500,,
241.2562,,
241.2625,,
241.2688,,
241.2750,,
241.2812,,
241.2875,,
241.2937,,
241.3000,,
241.3063,,
241.3125,,
241.3187,,
241.3250,,
241.3313,,
241.3375,,
241.3438,,
241.3500,,
241.3562,,
241.3625,,
241.3688,,
241.3750,,
241.3812,,
241.3875,,
241.3938,,
241.4000,,
241.4062,,
241.4125,,
241.4187,,
241.4250,,
241.4313,,
241.4375,,
241.4437,,
241.4500,,
241.4563,,
241.4625,,
241.4688,,
241.4750,,
241.4812,,
241.4875,,
241.4938,,
241.5000,,
241.5062,,
241.5125,,
241.5188,,
241.5250,,
241.5312,,
241.5375,,
241.5437,,
241.5500,,
241.5563,,
241.5625,,
241.5687,,
241.5750,,
241.5813,,
241.5875,,
241.5938,,
241.6000,,
241.6062,,
241.6125,,
241.6188,,
241.6250,,
241.6312,,
241.6375,,
241.6438,,
241.6500,,
241.6562,,
241.6625,,
241.6687,,
241.6750,,
241.6813,,
241.6875,,
241.6937,,
241.7000,,
241.7063,238.62,240.00
241.7125,245.61,244.20
241.7188,251.35,251.35
241.7250,261.72,263.24
241.7312,274.10,274.10
241.7375,285.41,283.77
241.7438,292.08,293.77
241.7500,297.19,297.19
241.7562,298.91,297.19
241.7625,,
241.7688,,
241.7750,,
241.7812,,
241.7875,,
241.7937,,
241.8000,,
241.8063,,
241.8125,,
241.8187,,
241.8250,,
241.8313,,
241.8375,,
241.8438,,
241.8500,,
241.8562,385.40,398.99
241.8625,387.64,389.88
241.8688,385.40,387.64
241.8750,385.40,383.18
241.8812,383.18,383.18
241.8875,376.60,374.43
241.8938,,351.38
241.9000,,355.46
241.9062,,
241.9125,,
241.9187,,
241.9250,,
241.9313,,
241.9375,,
241.9437,,
241.9500,,
241.9563,,
241.9625,,
241.9688,,
241.9750,,
241.9812,,
241.9875,,
241.9938,,
242.0000,244.20,245.61
242.0062,227.84,244.20
242.0125,223.93,223.93
242.0188,217.55,217.55
242.0250,216.30,216.30
242.0312,213.82,213.82
242.0375,212.58,212.58
242.0437,211.36,213.82
242.0500,212.58,213.82
242.0563,213.82,213.82
242.0625,213.82,215.05
242.0687,215.05,216.30
242.0750,215.05,217.55
242.0813,217.55,216.30
242.0875,218.81,220.08
242.0938,216.30,218.81
242.1000,211.36,216.30
242.1062,,210.14
242.1125,,
242.1188,,
242.1250,,
242.1312,,
242.1375,,
242.1438,,
242.1500,,
242.1562,,
242.1625,,
242.1687,,
242.1750,,
242.1813,,
242.1875,,
242.1937,,
242.2000,,
242.2063,,
242.2125,,
242.2188,,
242.2250,,
242.2312,,
242.2375,,
242.2438,,
242.2500,,
242.2562,,
242.2625,,
242.2688,,
242.2750,,
242.2812,,
242.2875,,
242.2937,,
242.3000,221.36,211.36
242.3063,208.93,207.73
242.3125,207.73,206.53
242.3187,208.93,208.93
242.3250,210.14,208.93
242.3313,207.73,206.53
242.3375,205.34,206.53
242.3438,199.50,201.82
242.3500,188.30,188.30
242.3562,174.68,172.67
242.3625,,
242.3688,,
242.3750,,
242.3812,,
242.3875,,
242.3938,,
242.4000,,
242.4062,,
242.4125,,
242.4187,,
242.4250,,
242.4313,,
242.4375,,
242.4437,,
242.4500,,
242.4563,,
